,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,1주당순이익,부채비율,매출액정상영업이익률,PER,PBR,PCR
9838,코웨이(주),21240,2014/12,7.49,1.88,3361.0,56.01,16.87,25.035,6.99,12.2
9839,코웨이(주),21240,2015/12,27.14,37.43,4621.0,43.38,20.01,20.085,6.865,14.77
9840,코웨이(주),21240,2016/12,-26.88,-29.0,3280.0,66.28,14.26,27.175,7.695,22.875
9841,코웨이(주),21240,2017/12,39.54,33.83,4484.0,119.79,18.78,23.369999999999997,7.984999999999999,16.134999999999998
9842,코웨이(주),21240,2018/12,9.96,7.41,4854.0,118.71,19.2,18.08,5.985,13.790000000000001
9843,코웨이(주),21240,2019/12,-11.84,-4.94,4611.0,165.04,15.18,22.305,6.13,14.184999999999999
9844,코웨이(주),21240,2020/12,32.33,21.61,5584.0,103.29,18.73,18.51,4.065,10.775
9845,코웨이(주),21240,2021/12,5.57,15.01,6418.0,99.57,17.47,16.28,3.655,17.555
9846,코웨이(주),21240,2022/12,5.8,-1.61,6314.0,88.8,17.57,12.73,2.5549999999999997,10.68
9853,쿠쿠홀딩스(주),192400,2012/12,0.0,0.0,71113.0,24.51,10.95,0.0,0.0,0.0
9854,쿠쿠홀딩스(주),192400,2013/12,106.07,98.95,70457.0,24.6,13.6,0.0,0.0,0.0
9855,쿠쿠홀딩스(주),192400,2014/12,13.54,57.96,11104.0,25.48,13.87,28.795,5.305,38.935
9856,쿠쿠홀딩스(주),192400,2015/12,16.62,-17.76,9102.0,22.68,13.73,26.24,4.885,54.745
9857,쿠쿠홀딩스(주),192400,2016/12,4.11,8.68,9899.0,25.99,13.31,20.8,3.3550000000000004,68.71000000000001
9858,쿠쿠홀딩스(주),192400,2017/12,-32.19,451.17,57026.0,36.84,14.37,3.3,4.34,0.0
9859,쿠쿠홀딩스(주),192400,2018/12,4.93,-81.08,15206.0,22.57,13.76,28.990000000000002,1.645,61.540000000000006
9860,쿠쿠홀딩스(주),192400,2019/12,9.76,-6.08,12779.0,20.62,14.1,53.129999999999995,1.7349999999999999,48.209999999999994
9861,쿠쿠홀딩스(주),192400,2020/12,37.35,34.34,17168.0,21.57,17.41,35.35,1.195,35.275
9862,쿠쿠홀딩스(주),192400,2021/12,4.54,35.72,4660.0,20.77,15.62,100.83500000000001,5.365,89.08500000000001
9863,쿠쿠홀딩스(주),192400,2022/12,-17.86,-19.43,3755.0,18.78,11.63,15.385,1.1099999999999999,15.514999999999999
9865,쿠쿠홈시스(주),284740,2018/12,1248.4,1424.88,7672.0,34.98,16.12,25.07,2.31,0.0
9866,쿠쿠홈시스(주),284740,2019/12,78.65,88.43,2892.0,36.86,18.18,71.005,6.995,577.31
9867,쿠쿠홈시스(주),284740,2020/12,12.6,14.93,3323.0,32.1,17.27,10.620000000000001,1.6800000000000002,14.29
9868,쿠쿠홈시스(주),284740,2021/12,31.51,104.15,6784.0,38.55,20.0,10.02,1.755,12.66
9869,쿠쿠홈시스(주),284740,2022/12,-32.86,-24.57,5118.0,27.99,12.79,6.465,1.2,0.0
9870,태경산업(주),15890,2007/12,0.0,0.0,611.0,50.16,7.85,8.99,1.08,8.375
9871,태경산업(주),15890,2008/12,115.33,71.63,1048.0,49.22,12.15,5.975,1.05,0.0
9872,태경산업(주),15890,2009/12,-23.69,-15.36,887.0,50.17,10.45,7.369999999999999,0.98,6.885
9873,태경산업(주),15890,2010/12,26.03,28.2,832.0,59.79,11.4,7.904999999999999,1.01,6.390000000000001
9874,태경산업(주),15890,2011/12,-7.5,-27.81,600.0,62.46,8.83,12.53,0.75,15.5
9875,태경산업(주),15890,2012/12,-35.1,0.9,605.0,55.34,5.64,8.845,0.63,7.1450000000000005
9876,태경산업(주),15890,2013/12,-31.65,-86.79,80.0,54.47,3.52,30.54,0.825,20.915
9877,태경산업(주),15890,2014/12,-2.6,48.77,119.0,59.69,3.74,35.34,1.06,28.495
9878,태경산업(주),15890,2015/12,0.0,0.0,-356.0,81.47,-0.92,0.0,1.325,17.94
9879,태경산업(주),15890,2016/12,0.0,0.0,84.0,89.81,2.75,20.755000000000003,1.065,6.585
9880,태경산업(주),15890,2017/12,60.11,344.04,375.0,80.15,3.47,20.064999999999998,1.04,12.795
9881,태경산업(주),15890,2018/12,19.41,9.7,584.0,74.9,4.15,22.175,1.365,15.345
9882,태경산업(주),15890,2019/12,-53.94,71.61,1023.0,63.57,2.07,5.945,1.135,36.44
9883,태경산업(주),15890,2020/12,47.68,-81.9,186.0,56.62,3.69,89.75999999999999,0.8899999999999999,0.0
9884,태경산업(주),15890,2021/12,155.12,382.5,900.0,51.69,7.85,16.439999999999998,1.185,9.275
9885,태경산업(주),15890,2022/12,35.29,27.72,1154.0,48.52,7.49,36.055,1.25,24.75
9886,태경케미컬(주),6890,2007/12,0.0,0.0,265.0,18.15,9.12,15.04,1.005,10.01
9887,태경케미컬(주),6890,2008/12,142.66,89.8,504.0,13.89,16.36,6.465,0.75,8.120000000000001
9888,태경케미컬(주),6890,2009/12,73.68,68.48,848.0,15.89,26.37,4.515000000000001,0.685,3.705
9889,태경케미컬(주),6890,2010/12,0.0,0.0,596.0,18.84,18.68,9.935,0.8999999999999999,5.695
9890,태경케미컬(주),6890,2011/12,11.21,13.23,675.0,18.28,15.42,6.140000000000001,0.625,6.475
9891,태경케미컬(주),6890,2012/12,-16.48,-8.02,621.0,16.62,12.35,8.16,0.71,6.3500000000000005
9892,태경케미컬(주),6890,2013/12,-11.03,-42.08,359.0,16.97,11.82,10.265,0.6950000000000001,6.904999999999999
9893,태경케미컬(주),6890,2014/12,1.95,46.46,526.0,19.48,11.59,11.32,0.77,6.475
9894,태경케미컬(주),6890,2015/12,-18.91,-12.14,463.0,20.69,9.96,14.225000000000001,0.825,19.22
9895,태경케미컬(주),6890,2016/12,-25.85,-28.8,329.0,18.25,7.33,15.485,0.735,14.030000000000001
9896,태경케미컬(주),6890,2017/12,-52.21,-57.1,141.0,13.55,3.68,30.08,0.64,9.86
9897,태경케미컬(주),6890,2018/12,75.86,77.32,251.0,14.07,6.66,15.129999999999999,0.555,11.585
9898,태경케미컬(주),6890,2019/12,-62.3,238.0,858.0,14.46,2.85,20.145,0.635,10.455
9899,태경케미컬(주),6890,2020/12,546.47,-21.26,681.0,13.27,16.37,19.57,1.145,15.145
9900,태경케미컬(주),6890,2021/12,57.56,41.12,963.0,14.02,22.44,18.89,1.43,14.969999999999999
9901,태경케미컬(주),6890,2022/12,-14.29,-18.76,782.0,13.61,17.45,19.575000000000003,1.2650000000000001,22.39
9902,태광산업(주),3240,2007/12,0.0,0.0,57516.0,120.81,3.89,33.385000000000005,0.935,11.9
9903,태광산업(주),3240,2008/12,0.0,0.0,-64507.0,155.49,-0.37,0.0,0.735,15.3
9904,태광산업(주),3240,2009/12,0.0,0.0,407015.0,39.11,9.41,2.7,0.55,0.0
9905,태광산업(주),3240,2010/12,132.25,4.34,424691.0,35.54,17.74,4.29,0.65,7.8149999999999995
9906,태광산업(주),3240,2011/12,-24.55,-17.37,350909.0,49.15,11.03,7.5,0.8049999999999999,2.655
9907,태광산업(주),3240,2012/12,-60.31,-88.77,39408.0,50.2,4.72,0.0,0.58,18.990000000000002
9908,태광산업(주),3240,2013/12,-3.86,130.34,90772.0,47.75,4.8,41.735,0.585,19.405
9909,태광산업(주),3240,2014/12,-11.32,-3.61,87491.0,35.98,4.73,0.0,0.6799999999999999,12.934999999999999
9910,태광산업(주),3240,2015/12,6.88,1.9,89157.0,29.65,5.7,44.66,0.64,6.84
9911,태광산업(주),3240,2016/12,0.2,-80.95,16987.0,28.38,5.99,0.0,0.495,6.26
9912,태광산업(주),3240,2017/12,50.63,870.84,164917.0,29.46,8.27,16.915,0.55,8.094999999999999
9913,태광산업(주),3240,2018/12,37.44,54.26,254395.0,28.46,10.66,9.01,0.635,7.05
9914,태광산업(주),3240,2019/12,-12.09,-36.45,161659.0,25.07,9.99,28.21,0.605,9.27
9915,태광산업(주),3240,2020/12,-81.63,12.66,182120.0,20.03,3.08,1.835,0.295,6.76
9916,태광산업(주),3240,2021/12,563.55,107.27,377488.0,23.95,13.71,3.5700000000000003,0.35,4.855
9917,태광산업(주),3240,2022/12,0.0,7.58,406090.0,16.69,-4.51,0.0,0.315,0.0
9918,태림포장(주),11280,2007/12,0.0,0.0,1566.0,73.67,3.28,6.984999999999999,0.525,5.720000000000001
9919,태림포장(주),11280,2008/12,73.28,-36.18,0.0,78.46,4.47,63.36,3.11,52.78
9920,태림포장(주),11280,2009/12,24.58,89.7,190.0,60.37,5.38,4.21,0.22499999999999998,2.625
9921,태림포장(주),11280,2010/12,47.63,132.27,440.0,55.68,6.83,3.315,0.35,5.585
9922,태림포장(주),11280,2011/12,-30.97,-44.91,243.0,66.68,4.15,5.585,0.31,13.37
9923,태림포장(주),11280,2012/12,90.82,99.44,484.0,55.97,7.63,3.58,0.36,2.665
9924,태림포장(주),11280,2013/12,-51.24,-58.41,202.0,56.12,3.97,13.88,0.55,7.995000000000001
9925,태림포장(주),11280,2014/12,9.43,26.03,253.0,48.37,4.52,8.875,0.42,4.82
9926,태림포장(주),11280,2015/12,0.0,0.0,-115.0,66.31,0.58,18.9,0.78,25.259999999999998
9927,태림포장(주),11280,2016/12,346.05,0.0,-792.0,132.75,2.39,74.44,0.755,81.215
9928,태림포장(주),11280,2017/12,-63.3,0.0,0.0,102.67,0.59,437.26,0.625,7.27
9929,태림포장(주),11280,2018/12,978.39,398531.72,315.0,79.71,5.87,20.235,0.8049999999999999,5.539999999999999
9930,태림포장(주),11280,2019/12,-41.72,-15.48,270.0,76.47,3.63,32.4,1.595,12.74
9931,태림포장(주),11280,2020/12,-54.2,-83.93,43.0,74.71,1.7,447.91,1.15,11.31
9932,태림포장(주),11280,2021/12,216.42,468.78,247.0,74.87,4.23,32.82,1.245,18.28
9933,태림포장(주),11280,2022/12,2.37,2.6,253.0,77.68,3.94,35.2,0.84,10.815000000000001
9934,태양금속공업(주),4100,2007/12,0.0,0.0,912.0,190.99,2.62,11.015,0.59,2.25
9935,태양금속공업(주),4100,2008/12,0.0,0.0,586.0,164.58,1.09,12.11,0.275,0.0
9936,태양금속공업(주),4100,2009/12,192.59,15.93,681.0,168.36,3.26,9.09,0.23500000000000001,1.1949999999999998
9937,태양금속공업(주),4100,2010/12,33.21,78.47,1223.0,212.89,3.2,10.23,0.345,8.055
9938,태양금속공업(주),4100,2011/12,2.7,-83.92,0.0,268.68,2.62,6.5649999999999995,0.325,0.0
9939,태양금속공업(주),4100,2012/12,62.72,120.2,0.0,345.8,3.39,15.010000000000002,0.325,124.05000000000001
9940,태양금속공업(주),4100,2013/12,-0.09,-4.81,400.0,294.53,3.18,9.129999999999999,0.36,1.17
9941,태양금속공업(주),4100,2014/12,-15.33,352.99,0.0,266.88,2.61,4.71,0.38,0.0
9942,태양금속공업(주),4100,2015/12,5.59,-41.7,0.0,267.74,2.72,6.74,0.38,3.62
9943,태양금속공업(주),4100,2016/12,19.28,146.8,0.0,245.95,3.28,12.46,0.69,8.335
9944,태양금속공업(주),4100,2017/12,-36.19,0.0,-113.0,263.19,2.13,79.16,0.765,67.035
9945,태양금속공업(주),4100,2018/12,-28.16,0.0,-148.0,305.18,1.6,25.85,0.47000000000000003,0.0
9946,태양금속공업(주),4100,2019/12,0.0,0.0,0.0,449.61,-3.74,0.0,0.5249999999999999,0.0
9947,태양금속공업(주),4100,2020/12,0.0,0.0,-261.0,344.82,-0.83,0.0,0.495,49.775
9948,태양금속공업(주),4100,2021/12,0.0,0.0,-331.0,384.64,-0.16,0.0,0.7949999999999999,0.0
9949,태양금속공업(주),4100,2022/12,0.0,0.0,-18.0,338.15,2.79,50.93,0.495,2.1399999999999997
9950,태원물산(주),1420,2007/12,0.0,0.0,1842.0,39.33,2.68,14.11,0.625,9.07
9951,태원물산(주),1420,2008/12,0.0,0.0,-8.0,37.79,-2.79,0.0,0.565,0.0
9952,태원물산(주),1420,2009/12,0.0,0.0,36.0,41.93,-1.58,391.81,3.77,45.735
9953,태원물산(주),1420,2010/12,0.0,277.34,136.0,55.98,1.55,17.630000000000003,0.635,7.285
9954,태원물산(주),1420,2011/12,87.55,141.2,328.0,65.02,2.44,6.21,0.51,3.835
9955,태원물산(주),1420,2012/12,-7.63,-36.83,207.0,52.71,2.13,14.405000000000001,0.725,0.0
9956,태원물산(주),1420,2013/12,72.8,35.73,281.0,37.19,4.31,8.96,0.585,9.93
9957,태원물산(주),1420,2014/12,-64.35,-58.49,111.0,35.28,1.85,23.805,0.63,49.019999999999996
9958,태원물산(주),1420,2015/12,-58.35,-17.19,92.0,37.43,0.8,42.379999999999995,0.925,22.195
9959,태원물산(주),1420,2016/12,507.97,111.58,195.0,37.72,4.65,28.61,1.29,10.575
9960,태원물산(주),1420,2017/12,-82.5,-42.21,112.0,26.2,1.04,55.89,1.445,0.0
9961,태원물산(주),1420,2018/12,-82.3,-56.93,48.0,19.06,0.21,96.94999999999999,1.0899999999999999,37.93
9962,태원물산(주),1420,2019/12,49.2,51.26,73.0,18.61,0.31,73.865,1.26,27.0
9963,태원물산(주),1420,2020/12,0.0,0.0,-3.0,21.11,-3.93,0.0,0.9099999999999999,56.760000000000005
9964,태원물산(주),1420,2021/12,0.0,0.0,11.0,19.49,-3.34,491.17499999999995,1.29,64.215
9965,태원물산(주),1420,2022/12,0.0,0.0,-186.0,18.17,-4.79,0.0,1.335,136.695
9966,태평양물산(주),7980,2007/12,0.0,0.0,1242.0,39.3,3.97,13.079999999999998,0.495,3.295
9967,태평양물산(주),7980,2008/12,32.46,0.0,-144.0,69.5,4.69,0.0,0.365,17.485
9968,태평양물산(주),7980,2009/12,-16.98,0.0,2225.0,119.9,3.25,4.75,0.295,0.0
9969,태평양물산(주),7980,2010/12,0.0,0.0,-1460.0,172.25,-0.52,0.0,0.32,0.0
9970,태평양물산(주),7980,2011/12,0.0,0.0,1700.0,195.77,3.17,7.925,0.335,0.0
9971,태평양물산(주),7980,2012/12,0.0,0.0,-478.0,329.3,1.24,5.995,0.49,0.0
9972,태평양물산(주),7980,2013/12,196.64,0.0,96.0,252.09,2.67,81.405,3.875,0.0
9973,태평양물산(주),7980,2014/12,7.08,-76.96,16.0,258.58,2.93,43.72,1.04,15.16
9974,태평양물산(주),7980,2015/12,-21.74,0.0,-473.0,292.1,2.18,0.0,1.27,810.76
9975,태평양물산(주),7980,2016/12,-365.33,0.0,-1429.0,388.92,-5.62,0.0,1.185,5.800000000000001
9976,태평양물산(주),7980,2017/12,0.0,0.0,220.0,287.87,2.57,63.965,1.105,8.190000000000001
9977,태평양물산(주),7980,2018/12,37.31,4.7,213.0,268.57,3.35,10.82,0.8049999999999999,0.0
9978,태평양물산(주),7980,2019/12,32.85,11.08,241.0,232.73,4.45,48.45,0.785,0.0
9979,태평양물산(주),7980,2020/12,0.0,0.0,-264.0,281.39,-0.25,23.705,0.47000000000000003,4.515
9980,태평양물산(주),7980,2021/12,0.0,0.0,-302.0,364.01,0.15,27.695,0.605,0.0
9981,태평양물산(주),7980,2022/12,4876.17,0.0,548.0,258.16,6.31,4.7,0.4,2.5300000000000002
9982,텔코웨어(주),78000,2007/12,0.0,0.0,816.0,17.99,12.47,13.66,1.16,4.82
9983,텔코웨어(주),78000,2008/12,6.53,2.3,913.0,15.99,13.55,8.01,0.6950000000000001,3.37
9984,텔코웨어(주),78000,2009/12,-46.76,-27.12,727.0,16.89,8.83,11.98,0.765,7.42
9985,텔코웨어(주),78000,2010/12,0.0,0.0,454.0,25.04,3.33,22.08,0.9949999999999999,8.51
9986,텔코웨어(주),78000,2011/12,158.2,70.16,847.0,25.49,7.7,12.024999999999999,0.91,4.54
9987,텔코웨어(주),78000,2012/12,69.68,21.96,1171.0,28.73,11.52,14.309999999999999,1.2,12.205
9988,텔코웨어(주),78000,2013/12,82.55,60.03,2002.0,32.07,19.91,9.9,1.28,3.26
9989,텔코웨어(주),78000,2014/12,-38.8,-29.79,1353.0,15.31,15.83,17.665,1.58,0.0
9990,텔코웨어(주),78000,2015/12,4.89,2.3,1384.0,14.42,14.16,16.805,1.455,8.365
9991,텔코웨어(주),78000,2016/12,-45.05,-42.16,800.0,10.19,11.3,29.15,1.35,27.85
9992,텔코웨어(주),78000,2017/12,12.79,17.69,942.0,10.49,12.59,21.985,1.17,11.879999999999999
9993,텔코웨어(주),78000,2018/12,15.78,19.68,1127.0,13.63,14.31,21.765,1.355,16.645
9994,텔코웨어(주),78000,2019/12,-44.24,-32.48,761.0,14.65,8.05,38.775000000000006,1.595,0.0
9995,텔코웨어(주),78000,2020/12,-83.77,-56.41,332.0,11.89,1.5,63.445,1.1949999999999998,370.22
9996,텔코웨어(주),78000,2021/12,111.39,-3.02,322.0,11.69,3.31,63.495000000000005,1.165,11.805
9997,텔코웨어(주),78000,2022/12,147.35,113.68,688.0,18.43,6.71,24.465,0.93,12.855
9998,티와이엠(주),2900,2007/12,0.0,0.0,1617.0,102.38,3.16,6.404999999999999,0.56,24.84
9999,티와이엠(주),2900,2008/12,8.36,-63.17,595.0,131.94,2.95,13.905000000000001,0.43999999999999995,3.715
10000,티와이엠(주),2900,2009/12,-86.27,59.26,948.0,145.56,0.38,6.950000000000001,0.33999999999999997,1.9449999999999998
10001,티와이엠(주),2900,2010/12,0.0,142.63,2301.0,116.42,-1.2,4.195,0.5549999999999999,0.0
10002,티와이엠(주),2900,2011/12,0.0,0.0,-1012.0,128.49,1.43,52.15,0.98,0.0
10003,티와이엠(주),2900,2012/12,86.08,0.0,-198.0,137.28,2.44,41.03,0.845,5.9799999999999995
10004,티와이엠(주),2900,2013/12,19.78,0.0,-223.0,140.33,2.81,22.745,0.44999999999999996,9.285
10005,티와이엠(주),2900,2014/12,-87.8,0.0,-1360.0,171.31,0.38,0.0,0.41000000000000003,16.24
10006,티와이엠(주),2900,2015/12,304.79,0.0,405.0,162.17,1.48,0.0,0.515,4.115
10007,티와이엠(주),2900,2016/12,-35.3,39.08,56.0,167.97,0.91,139.1,4.19,43.74
10008,티와이엠(주),2900,2017/12,-156.17,-706.75,-342.0,393.37,-0.36,0.0,2.28,13.450000000000001
10009,티와이엠(주),2900,2018/12,0.0,0.0,-114.0,457.77,-0.92,0.0,1.5299999999999998,8.504999999999999
10010,티와이엠(주),2900,2019/12,0.0,0.0,61.0,327.31,2.22,37.04,0.79,14.285
10011,티와이엠(주),2900,2020/12,112.28,-21.48,29.0,284.73,4.08,25.6,0.965,6.29
10012,티와이엠(주),2900,2021/12,21.24,660.2,195.0,183.88,4.19,6.699999999999999,1.28,19.83
10013,티와이엠(주),2900,2022/12,246.0,265.39,669.0,133.85,10.46,4.03,1.27,0.0
10014,티케이지휴켐스(주),69260,2007/12,0.0,0.0,1328.0,29.81,12.51,13.66,2.11,10.055
10015,티케이지휴켐스(주),69260,2008/12,22.25,42.24,1953.0,52.99,11.1,10.875,2.39,9.54
10016,티케이지휴켐스(주),69260,2009/12,0.0,0.0,3205.0,47.9,18.28,8.84,2.42,8.185
10017,티케이지휴켐스(주),69260,2010/12,-5.46,1.69,1744.0,35.21,14.49,15.115,2.775,13.855
10018,티케이지휴켐스(주),69260,2011/12,-32.49,-24.43,1250.0,56.07,9.31,17.65,2.3049999999999997,12.61
10019,티케이지휴켐스(주),69260,2012/12,24.99,4.64,1319.0,67.43,9.24,18.32,2.2600000000000002,22.84
10020,티케이지휴켐스(주),69260,2013/12,-9.51,0.88,1352.0,67.51,7.5,16.635,2.115,10.105
10021,티케이지휴켐스(주),69260,2014/12,-11.55,-24.77,1030.0,57.02,7.36,25.3,2.3,11.475000000000001
10022,티케이지휴켐스(주),69260,2015/12,-17.39,-9.72,933.0,50.27,7.26,23.055,1.915,13.695
10023,티케이지휴켐스(주),69260,2016/12,76.37,17.7,1118.0,51.81,12.85,16.884999999999998,1.65,6.775
10024,티케이지휴켐스(주),69260,2017/12,98.5,165.31,2985.0,47.22,21.32,8.115,1.84,6.09
10025,티케이지휴켐스(주),69260,2018/12,-8.79,-8.65,2693.0,29.83,18.25,11.645,1.8399999999999999,9.355
10026,티케이지휴켐스(주),69260,2019/12,-23.6,-32.67,1812.0,36.06,16.12,12.735,1.4849999999999999,8.290000000000001
10027,티케이지휴켐스(주),69260,2020/12,-10.45,-29.52,1292.0,26.11,16.05,16.490000000000002,1.31,9.02
10028,티케이지휴켐스(주),69260,2021/12,-1.94,52.58,1972.0,31.92,10.84,14.39,1.6099999999999999,12.57
10029,티케이지휴켐스(주),69260,2022/12,25.35,12.49,2129.0,27.18,9.48,10.94,1.29,20.174999999999997
10030,파미셀(주),5690,2007/12,0.0,0.0,-688.0,240.73,-16.83,0.0,0.74,0.0
10031,파미셀(주),5690,2008/12,0.0,0.0,-2653.0,158.63,-40.11,0.0,3.385,8.595
10032,파미셀(주),5690,2009/12,0.0,0.0,-2575.0,70.19,-34.59,0.0,10.445,0.0
10033,파미셀(주),5690,2010/12,0.0,0.0,-5723.0,200.3,-148.6,0.0,39.96,0.0
10034,파미셀(주),5690,2011/12,0.0,0.0,-695.0,22.14,-158.62,0.0,90.23,0.0
10035,파미셀(주),5690,2012/12,0.0,0.0,-467.0,34.3,-126.28,0.0,6.97,0.0
10036,파미셀(주),5690,2013/12,0.0,0.0,-608.0,20.56,-22.86,0.0,5.055,0.0
10037,파미셀(주),5690,2014/12,0.0,0.0,-619.0,18.52,-41.76,0.0,5.029999999999999,0.0
10038,파미셀(주),5690,2015/12,0.0,0.0,-115.0,11.78,-21.97,0.0,5.965,0.0
10039,파미셀(주),5690,2016/12,0.0,0.0,-12.0,7.78,-6.7,0.0,6.050000000000001,338.425
10040,파미셀(주),5690,2017/12,0.0,0.0,-671.0,13.86,-17.7,0.0,6.404999999999999,0.0
10041,파미셀(주),5690,2018/12,0.0,0.0,-214.0,24.48,0.92,0.0,20.3,276.025
10042,파미셀(주),5690,2019/12,654.71,0.0,73.0,22.8,6.05,173.31,15.065,0.0
10043,파미셀(주),5690,2020/12,268.38,20.58,87.0,22.13,19.16,192.74,17.93,112.53
10044,파미셀(주),5690,2021/12,5.22,81.49,159.0,46.61,14.95,101.47,14.93,0.0
10045,파미셀(주),5690,2022/12,16.59,14.42,182.0,41.38,14.74,68.915,9.485,94.775
10047,팜젠사이언스(주),4720,2007/12,0.0,0.0,-3.0,98.88,3.39,0.0,2.9699999999999998,0.0
10048,팜젠사이언스(주),4720,2008/12,42.98,0.0,-158.0,154.66,4.91,0.0,1.82,16.445
10049,팜젠사이언스(주),4720,2009/12,-21.35,0.0,-22.0,117.82,6.15,0.0,3.5149999999999997,0.0
10050,팜젠사이언스(주),4720,2010/12,0.0,0.0,-67.0,124.52,-2.21,0.0,1.66,0.0
10051,팜젠사이언스(주),4720,2011/12,0.0,0.0,-148.0,129.11,-13.97,0.0,2.4,15.11
10052,팜젠사이언스(주),4720,2012/12,0.0,0.0,-74.0,64.51,-16.61,0.0,5.6,0.0
10053,팜젠사이언스(주),4720,2013/12,0.0,0.0,-47.0,65.01,-8.8,0.0,2.63,0.0
10054,팜젠사이언스(주),4720,2014/12,0.0,0.0,-579.0,109.0,-8.17,0.0,13.22,0.0
10055,팜젠사이언스(주),4720,2015/12,0.0,0.0,233.0,62.08,7.49,34.08,2.4,19.485
10056,팜젠사이언스(주),4720,2016/12,6.87,66.99,364.0,76.61,6.76,40.205,3.8649999999999998,18.055
10057,팜젠사이언스(주),4720,2017/12,24.32,25.14,395.0,34.13,7.52,47.46,3.8850000000000002,138.97
10058,팜젠사이언스(주),4720,2018/12,-17.05,3.43,390.0,72.73,5.6,25.765,2.05,26.755
10059,팜젠사이언스(주),4720,2019/12,-76.19,-93.24,26.0,77.85,1.25,101.83500000000001,1.4649999999999999,32.79
10060,팜젠사이언스(주),4720,2020/12,0.0,2953.92,675.0,62.19,-0.69,0.0,3.55,91.57000000000001
10061,팜젠사이언스(주),4720,2021/12,0.0,252.04,2206.0,73.58,-4.59,0.0,2.72,25.145
10062,팜젠사이언스(주),4720,2022/12,0.0,115.79,4498.0,53.24,4.95,111.44,1.72,0.0
10063,팬오션(주),28670,2007/12,0.0,0.0,236.0,67.84,9.24,16.065,4.135,15.005
10064,팬오션(주),28670,2008/12,39.43,27.04,2656.0,70.85,6.64,2.505,0.5,2.255
10065,팬오션(주),28670,2009/12,0.0,0.0,-449.0,116.26,-3.01,0.0,0.9299999999999999,0.0
10066,팬오션(주),28670,2010/12,0.0,0.0,383.0,146.58,1.6,23.12,1.025,129.36
10067,팬오션(주),28670,2011/12,0.0,0.0,-111.0,188.88,-0.4,0.0,0.715,0.0
10068,팬오션(주),28670,2012/12,0.0,0.0,-2287.0,301.93,-3.96,0.0,0.63,0.0
10069,팬오션(주),28670,2013/12,0.0,0.0,-127007.0,1925.67,-8.5,0.0,4.87,4.0649999999999995
10070,팬오션(주),28670,2014/12,0.0,0.0,5127.0,220.4,13.12,0.84,0.49,1.6649999999999998
10071,팬오션(주),28670,2015/12,6.21,-94.21,118.0,77.44,12.61,27.395,0.645,4.984999999999999
10072,팬오션(주),28670,2016/12,-26.8,114.94,184.0,68.78,8.96,20.935,0.76,7.9
10073,팬오션(주),28670,2017/12,16.15,46.16,268.0,61.61,8.35,19.435,1.195,11.504999999999999
10074,팬오션(주),28670,2018/12,4.57,6.54,285.0,54.84,7.64,19.415,1.07,10.05
10075,팬오션(주),28670,2019/12,2.98,-0.35,284.0,53.62,8.51,16.025,0.86,6.225
10076,팬오션(주),28670,2020/12,7.23,-39.08,173.0,66.01,9.02,21.0,0.6950000000000001,4.175
10077,팬오션(주),28670,2021/12,0.0,0.0,1028.0,80.4,12.41,6.785,1.0250000000000001,4.665
10078,팬오션(주),28670,2022/12,37.82,23.26,1267.0,68.03,12.3,4.95,0.77,2.3049999999999997
10079,퍼스텍(주),10820,2007/12,0.0,0.0,17.0,92.16,2.56,135.235,3.59,10.23
10080,퍼스텍(주),10820,2008/12,146.47,115.1,36.0,142.33,3.01,57.785,3.29,19.66
10081,퍼스텍(주),10820,2009/12,23.55,-94.35,2.0,77.86,3.9,761.9649999999999,1.71,0.0
10082,퍼스텍(주),10820,2010/12,-54.96,7654.14,151.97,55.41,3.42,21.59,2.53,84.00999999999999
10083,퍼스텍(주),10820,2011/12,-3.36,-61.19,58.99,69.69,3.1,73.255,1.8199999999999998,22.619999999999997
10084,퍼스텍(주),10820,2012/12,-23.92,-5.77,55.58,92.49,2.16,52.08,1.78,8.83
10085,퍼스텍(주),10820,2013/12,37.73,-8.28,50.98,113.74,2.51,66.975,1.785,0.0
10086,퍼스텍(주),10820,2014/12,1.81,-40.47,30.0,182.76,2.4,62.325,1.8199999999999998,59.07
10087,퍼스텍(주),10820,2015/12,-32.75,72.95,52.0,178.34,1.34,177.58499999999998,4.02,0.0
10088,퍼스텍(주),10820,2016/12,-75.26,-120.47,-11.0,170.91,0.31,0.0,4.49,0.0
10089,퍼스텍(주),10820,2017/12,132.23,0.0,78.0,144.18,0.66,226.64499999999998,3.49,18.65
10090,퍼스텍(주),10820,2018/12,0.0,0.0,-725.0,306.95,-17.04,0.0,7.28,12.424999999999999
10091,퍼스텍(주),10820,2019/12,0.0,0.0,-225.0,567.61,-3.69,0.0,4.88,4.095
10092,퍼스텍(주),10820,2020/12,0.0,0.0,151.0,304.02,3.04,20.150000000000002,3.2800000000000002,13.014999999999999
10093,퍼스텍(주),10820,2021/12,7.93,-45.67,81.0,327.64,3.17,31.04,2.815,0.0
10094,퍼스텍(주),10820,2022/12,-28.19,-53.69,37.0,272.93,1.94,112.17000000000002,3.58,164.18
10095,페이퍼코리아(주),1020,2007/12,0.0,0.0,-312.0,157.51,1.43,0.0,0.745,6.67
10096,페이퍼코리아(주),1020,2008/12,0.0,0.0,-1080.0,166.46,0.47,0.0,0.48,0.0
